ID,URL,ciudad,Zona,Barrio,Cordenada_latitud,cordenada_longitud,Tipo,piso,Estrato,Area_contruida,parqueaderos,Baños,Habitaciones,Precio
1564442091-11094,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4662692.aspx,Cali,Zona Sur,valle del lili,3.467000008,-76.49299622,Apartamento,1,4,60,,3,2,160000000
1564442091-12331,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4588997.aspx,Cali,Zona Sur,valle del lili,3.467000008,-76.49299622,Apartamento,8,4,60,,2,2,175000000
1564442091-12978,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4174930.aspx,Cali,Zona Sur,valle del lili,3.467000008,-76.49299622,Apartamento,,4,55,1,2,3,159000000
1564442091-10606,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4174743.aspx,Cali,Zona Sur,valle del lili,3.467000008,-76.49299622,Apartamento,,4,55,1,2,3,159000000
1564442091-10376,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4172192.aspx,Cali,Zona Sur,valle del lili,3.467000008,-76.49299622,Apartamento,,4,55,,2,3,159000000
1564442091-10378,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4172159.aspx,Cali,Zona Sur,valle del lili,3.467000008,-76.49299622,Apartamento,,4,54,,2,3,159000000
1564442091-14192,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-3963705.aspx,Cali,Zona Sur,valle del lili,3.467999935,-76.49299622,Apartamento,,4,50,10,2,4,190000000
1564442091-15012,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-3404334.aspx,Cali,Zona Sur,valle del lili,3.467000008,-76.49299622,Apartamento,,5,54,1,1,2,160000000
1564442091-15235,https://www.fincaraiz.com.co/apartamento-en-venta/cali/sol_oriente-det-3495141.aspx,Cali,Zona Oriente,sol de oriente,3.431999922,-76.49299622,Apartamento,3,2,50,,2,3,85000000
1564442091-9752,https://www.fincaraiz.com.co/apartamento-en-venta/cali/paso_del_comercio-det-4712090.aspx,Cali,Zona Norte,paso del comercio,3.484999895,-76.49299622,Apartamento,,3,75,,2,2,120000000
1564442091-6751,https://www.fincaraiz.com.co/apartamento-en-venta/cali/los_alcazares-det-4468950.aspx,Cali,Zona Norte,los alcazares ,3.485471487,-76.49299622,Apartamento,4,3,59,,2,3,105000000
1564442091-9639,https://www.fincaraiz.com.co/apartamento-en-venta/cali/lares_comfenalco-det-4730340.aspx,Cali,Zona Norte,lares de comfenalco,3.496000051,-76.49299622,Apartamento,,3,60,,2,3,110000000
1564442091-11155,https://www.fincaraiz.com.co/apartamento-en-venta/cali/chiminangos_etapa-det-4698479.aspx,Cali,Zona Norte,chiminangos 2 etapa,3.476999998,-76.49299622,Apartamento,,3,64,,1,3,79000000
1564442091-12371,https://www.fincaraiz.com.co/apartamento-en-venta/cali/chiminangos_etapa-det-4602837.aspx,Cali,Zona Norte,chiminangos 2 etapa,3.477999926,-76.49299622,Apartamento,5,3,54,,1,3,87000000
1564442091-6378,https://www.fincaraiz.com.co/apartamento-en-venta/cali/chiminangos-det-4784469.aspx,Cali,Zona Norte,chiminangos  ,3.477118015,-76.49305725,Apartamento,2,3,64,,1,3,86000000
1564442091-13629,https://www.fincaraiz.com.co/apartamento-en-venta/cali/chiminangos-det-4384618.aspx,Cali,Zona Norte,chiminangos  ,3.478130102,-76.49311066,Apartamento,1,2,60,1,1,3,120000000
1564442091-10536,https://www.fincaraiz.com.co/apartamento-en-venta/cali/chiminangos-det-4664149.aspx,Cali,Zona Norte,chiminangos  ,3.477699995,-76.49315643,Apartamento,5,3,64,,1,3,93000000
1564437042-4257,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_prado-det-4495896.aspx,Cali,Zona Norte,villa del prado,3.465873241,-76.49317169,Casa,,3,75,,2,3,155000000
1564437042-1471,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_prado-det-4738164.aspx,Cali,Zona Norte,villa del prado,3.467113018,-76.49317932,Casa,,3,62,,2,3,170000000
1564442091-8867,https://www.fincaraiz.com.co/apartamento-en-venta/cali/chiminangos-det-4722987.aspx,Cali,Zona Norte,chiminangos  ,3.47818017,-76.49317932,Apartamento,,3,62,,1,3,87000000
1564442091-11195,https://www.fincaraiz.com.co/apartamento-en-venta/cali/chiminangos-det-4623269.aspx,Cali,Zona Norte,chiminangos  ,3.47818017,-76.49317932,Apartamento,,3,62,,1,3,87000000
1564442091-11479,https://www.fincaraiz.com.co/apartamento-en-venta/cali/chiminangos-det-4605728.aspx,Cali,Zona Norte,chiminangos  ,3.478158712,-76.49317932,Apartamento,,3,61,,1,3,72000000
1564442091-9308,https://www.fincaraiz.com.co/apartamento-en-venta/cali/los_alcazares-det-4707504.aspx,Cali,Zona Norte,los alcazares ,3.486948729,-76.49325562,Apartamento,1,3,58,1,2,3,119000000
1564442091-6770,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ricardo_balcazar-det-4715053.aspx,Cali,,ricardo balcázar ,3.431927681,-76.49327087,Apartamento,4,2,60,1,1,3,75000000
1564437042-2697,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_prado-det-4623877.aspx,Cali,Zona Norte,villa del prado,3.467158556,-76.49329376,Casa,3,3,150,,3,4,240000000
1564437042-5311,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_prado-det-2967814.aspx,Cali,Zona Norte,villa del prado,3.466618061,-76.49331665,Casa,,3,120,,3,3,215000000
1564437042-3529,https://www.fincaraiz.com.co/casa-en-venta/cali/zona_oriente-det-4590727.aspx,Cali,Zona Oriente,zona oriente ,3.430832148,-76.49333954,Casa,3,2,104,,5,8,230000000
1564437042-1640,https://www.fincaraiz.com.co/casa-en-venta/cali/floralia-det-4728895.aspx,Cali,Zona Norte,floralia  ,3.490270615,-76.49339294,Casa,,2,72,,2,3,155000000
1564442091-9477,https://www.fincaraiz.com.co/apartamento-en-venta/cali/chiminangos-det-4701103.aspx,Cali,Zona Norte,chiminangos  ,3.479455948,-76.49353027,Apartamento,,3,60,,1,3,117000000
1564437042-2172,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_prado-det-4562202.aspx,Cali,Zona Norte,villa del prado,3.465830564,-76.49355316,Casa,2,3,75,,1,3,120000000
1564437042-3966,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_prado-det-4041463.aspx,Cali,Zona Norte,villa del prado,3.466387272,-76.49357605,Casa,,3,160,,3,4,200000000
1564437042-3960,https://www.fincaraiz.com.co/casa-en-venta/cali/almendros-det-4026736.aspx,Cali,,almendros  ,3.473108053,-76.49357605,Casa,3,3,471,1,4,6,300000000
1564442091-12731,https://www.fincaraiz.com.co/apartamento-en-venta/cali/chiminangos-det-4508288.aspx,Cali,Zona Norte,chiminangos  ,3.475790024,-76.49359131,Apartamento,5,3,62,,1,3,85000000
1564442091-7919,https://www.fincaraiz.com.co/apartamento-en-venta/cali/hacienda-det-4752654.aspx,Cali,Zona Sur,la hacienda ,3.483458042,-76.49360657,Apartamento,1,5,65,1,2,3,265000000
1564437042-2650,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_sol-det-4247866.aspx,Cali,Zona Norte,villa del sol,3.482022762,-76.49372864,Casa,,4,77,,2,2,170000000
1564437042-534,https://www.fincaraiz.com.co/casa-en-venta/cali/los_andes-det-4776204.aspx,Cali,Zona Norte,los andes ,3.468957663,-76.49385071,Casa,1,3,120,,2,4,215000000
1564442091-8811,https://www.fincaraiz.com.co/apartamento-en-venta/cali/metropolitano_norte-det-4746564.aspx,Cali,,metropolitano norte ,3.484253407,-76.49396515,Apartamento,,3,51,,2,3,126000000
1564437042-4609,https://www.fincaraiz.com.co/casa-en-venta/cali/villas_veracruz-det-4441911.aspx,Cali,Zona Norte,villas de veracruz,3.47300005,-76.4940033,Casa,,3,100,,3,4,210000000
1564437042-544,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_veracruz-det-4671756.aspx,Cali,Zona Norte,villa de veracruz,3.47300005,-76.4940033,Casa,2,3,140,1,2,3,165000000
1564437042-3289,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_parque-det-4635757.aspx,Cali,Zona Norte,la villa del,3.46600008,-76.4940033,Casa,,3,150,3,3,4,330000000
1564437042-3924,https://www.fincaraiz.com.co/casa-en-venta/cali/urbanizacion_flora-det-4595636.aspx,Cali,Zona Norte,urbanización la flora,3.46600008,-76.4940033,Casa,2,5,300,2,4,5,550000000
1564437042-3816,https://www.fincaraiz.com.co/casa-en-venta/cali/san_vicente-det-4631459.aspx,Cali,Zona Norte,san vicente ,3.46600008,-76.4940033,Casa,2,4,335,2,3,4,480000000
1564437042-5470,https://www.fincaraiz.com.co/casa-en-venta/cali/saavedra_galindo-det-3871194.aspx,Cali,Zona Centro,saavedra galindo ,3.46600008,-76.4940033,Casa,2,2,350,,2,3,200000000
1564437042-3913,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_floresta-det-4344261.aspx,Cali,Zona Sur,nueva floresta ,3.440999985,-76.4940033,Casa,3,3,420,2,5,11,340000000
1564437042-3291,https://www.fincaraiz.com.co/casa-en-venta/cali/libertadores-det-4628661.aspx,Cali,Zona Sur,libertadores  ,3.46600008,-76.4940033,Casa,1,3,280,,2,5,245000000
1564437042-5421,https://www.fincaraiz.com.co/casa-en-venta/cali/ciudad_modelo-det-3873410.aspx,Cali,Zona Oriente,ciudad modelo ,3.46600008,-76.4940033,Casa,1,3,120,1,2,3,250000000
1564437042-2240,https://www.fincaraiz.com.co/casa-en-venta/cali/ciudad_jardin-det-4764857.aspx,Cali,Zona Sur,ciudad jardín ,3.448999882,-76.4940033,Casa,,6,155,2,3,3,575000000
1564437042-3500,https://www.fincaraiz.com.co/casa-en-venta/cali/calipso-det-4517922.aspx,Cali,Zona Oriente,calipso  ,3.428999901,-76.4940033,Casa,,3,110,,2,4,130000000
1564442091-12979,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4174945.aspx,Cali,Zona Sur,valle del lili,3.470999956,-76.4940033,Apartamento,,4,55,1,2,3,159000000
1564442091-12490,https://www.fincaraiz.com.co/apartamento-en-venta/cali/urbanizacion_barranquilla-det-4602954.aspx,Cali,Zona Norte,urbanización barranquilla ,3.476999998,-76.4940033,Apartamento,1,3,62,,1,3,120000000
1564442091-12564,https://www.fincaraiz.com.co/apartamento-en-venta/cali/urbanizacion_barranquilla-det-4530856.aspx,Cali,Zona Norte,urbanización barranquilla ,3.476999998,-76.4940033,Apartamento,,3,56,,2,3,113000000
1564442091-10047,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_monica_residencial-det-4697130.aspx,Cali,Zona Norte,santa mónica residencial,3.486000061,-76.4940033,Apartamento,,5,113,2,2,2,550000000
1564442091-11100,https://www.fincaraiz.com.co/apartamento-en-venta/cali/prados_del_norte-det-3883442.aspx,Cali,Zona Norte,prados del norte,3.46600008,-76.4940033,Apartamento,9,4,70,,2,2,205000000
1564442091-6840,https://www.fincaraiz.com.co/apartamento-en-venta/cali/portada_comfandi-det-4683762.aspx,Cali,Zona Norte,portada de comfandi,3.487999916,-76.4940033,Apartamento,4,3,58,,2,3,115000000
1564442091-7157,https://www.fincaraiz.com.co/apartamento-en-venta/cali/los_parques_barranquilla-det-4769738.aspx,Cali,Zona Norte,los parques barranquilla,3.474554062,-76.4940033,Apartamento,,3,62,1,2,3,130000000
1564442091-14371,https://www.fincaraiz.com.co/apartamento-en-venta/cali/comuneros-det-4132160.aspx,Cali,Zona Oriente,comuneros i ,3.413000107,-76.4940033,Apartamento,,2,32,,1,2,44000000
1564442091-14399,https://www.fincaraiz.com.co/apartamento-en-venta/cali/comuneros-det-4132122.aspx,Cali,Zona Oriente,comuneros i ,3.413000107,-76.4940033,Apartamento,,2,31,,1,2,42000000
1564437042-2200,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_sol-det-4757247.aspx,Cali,Zona Norte,villa del sol,3.482569933,-76.49404144,Casa,3,4,120,,2,3,160000000
1564437042-3824,https://www.fincaraiz.com.co/casa-en-venta/cali/base-det-4554446.aspx,Cali,Zona Oriente,la base ,3.448419571,-76.49406433,Casa,,3,122,1,1,4,150000000
1564442091-12065,https://www.fincaraiz.com.co/apartamento-en-venta/cali/metropolitano_del_norte-det-4569139.aspx,Cali,Zona Norte,metropolitano del norte,3.484617949,-76.49409485,Apartamento,,3,58,,2,3,110000000
1564442091-11523,https://www.fincaraiz.com.co/apartamento-en-venta/cali/calima-det-4602839.aspx,Cali,,calima  ,3.485816002,-76.49410248,Apartamento,,3,60,1,2,3,145000000
1564437042-5011,https://www.fincaraiz.com.co/casa-en-venta/cali/barranquilla-det-4219338.aspx,Cali,Zona Norte,barranquilla  ,3.476443291,-76.49420166,Casa,,3,75,,2,3,176000000
1564442091-8460,https://www.fincaraiz.com.co/apartamento-en-venta/cali/oasis_comfandi-det-4752889.aspx,Cali,Zona Norte,oasis de comfandi,3.484612703,-76.49421692,Apartamento,5,3,60,,2,3,105000000
1564442091-10048,https://www.fincaraiz.com.co/apartamento-en-venta/cali/seleccione-det-4748076.aspx,Cali,,seleccione  ,3.487410069,-76.49423218,Apartamento,3,3,60,,2,3,125000000
1564437042-2676,https://www.fincaraiz.com.co/casa-en-venta/cali/poblado-det-4659318.aspx,Cali,Zona Oriente,el poblado i,3.419233561,-76.49437714,Casa,3,2,225,,3,5,260000000
1564437042-2083,https://www.fincaraiz.com.co/casa-en-venta/cali/base-det-3457798.aspx,Cali,,la base ,3.48596859,-76.49443054,Casa,,3,216,,3,3,280000000
1564442091-11819,https://www.fincaraiz.com.co/apartamento-en-venta/cali/zona_norte-det-4586145.aspx,Cali,Zona Norte,zona norte ,3.484379053,-76.49445343,Apartamento,5,3,58,1,2,3,109000000
1564442091-9995,https://www.fincaraiz.com.co/apartamento-en-venta/cali/chiminangos-det-4678920.aspx,Cali,Zona Norte,chiminangos  ,3.479067087,-76.49445343,Apartamento,5,3,62,,1,3,75000000
1564442091-10907,https://www.fincaraiz.com.co/apartamento-en-venta/cali/villa_del_parque-det-4639218.aspx,Cali,Zona Norte,villa del parque,3.476917505,-76.49446869,Apartamento,,3,65,1,2,3,120000000
1564442091-10276,https://www.fincaraiz.com.co/apartamento-en-venta/cali/barranquilla-det-4668380.aspx,Cali,Zona Norte,barranquilla  ,3.47698164,-76.49446869,Apartamento,,3,58,,2,3,113000000
1564437042-4555,https://www.fincaraiz.com.co/casa-en-venta/cali/los_andes-det-4389749.aspx,Cali,Zona Norte,los andes ,3.468120337,-76.49450684,Casa,,3,120,1,3,5,250000000
1564437042-2907,https://www.fincaraiz.com.co/casa-en-venta/cali/base-det-4660186.aspx,Cali,Zona Oriente,la base ,3.449466228,-76.49452209,Casa,,3,503,,4,6,430000000
1564437042-1664,https://www.fincaraiz.com.co/casa-en-venta/cali/los_andes-det-4728262.aspx,Cali,Zona Norte,los andes ,3.474170208,-76.49454498,Casa,,3,240,2,4,6,280000000
1564437042-776,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_sol-det-4766121.aspx,Cali,,villa del sol,3.483103037,-76.49462128,Casa,,3,74,1,3,3,170000000
1564442091-10130,https://www.fincaraiz.com.co/apartamento-en-venta/cali/villa_del_sol-det-4674953.aspx,Cali,Zona Norte,villa del sol,3.48310256,-76.49462128,Apartamento,,4,63,1,2,3,145000000
1564442091-10446,https://www.fincaraiz.com.co/apartamento-en-venta/cali/villa_del_sol-det-4658501.aspx,Cali,Zona Norte,villa del sol,3.48310256,-76.49462128,Apartamento,5,3,60,1,2,3,155000000
1564442091-12222,https://www.fincaraiz.com.co/apartamento-en-venta/cali/villa_del_sol-det-4559301.aspx,Cali,Zona Norte,villa del sol,3.48310256,-76.49462128,Apartamento,,3,68,1,2,3,130000000
1564437042-5588,https://www.fincaraiz.com.co/casa-en-venta/cali/vipasa-det-4624534.aspx,Cali,,vipasa  ,3.437582493,-76.49467468,Casa,,4,250,2,5,6,320000000
1564442091-9766,https://www.fincaraiz.com.co/apartamento-en-venta/cali/metropolitano_del_norte-det-4709890.aspx,Cali,Zona Norte,metropolitano del norte,3.477932453,-76.49468994,Apartamento,2,3,65,1,2,3,170000000
1564442091-10120,https://www.fincaraiz.com.co/apartamento-en-venta/cali/flora-det-4730381.aspx,Cali,Zona Norte,la flora ,3.491952658,-76.49472809,Apartamento,11,5,104,2,3,3,350000000
1564442091-9593,https://www.fincaraiz.com.co/apartamento-en-venta/cali/flora-det-4770480.aspx,Cali,Zona Norte,la flora ,3.491956234,-76.49473572,Apartamento,9,5,84,1,2,3,285000000
1564442091-9350,https://www.fincaraiz.com.co/apartamento-en-venta/cali/flora-det-4739250.aspx,Cali,Zona Norte,la flora ,3.491956234,-76.49473572,Apartamento,7,5,88,1,3,3,300000000
1564437042-632,https://www.fincaraiz.com.co/casa-en-venta/cali/villas_veracruz-det-4739581.aspx,Cali,Zona Norte,villas de veracruz,3.466020107,-76.49474335,Casa,3,3,120,,2,3,170000000
1564437042-695,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_floresta-det-4768793.aspx,Cali,Zona Oriente,nueva floresta ,3.440019608,-76.49475098,Casa,,3,102,3,2,2,240000000
1564442091-6420,https://www.fincaraiz.com.co/apartamento-en-venta/cali/altos_menga-det-4634138.aspx,Cali,Zona Norte,altos de menga,3.45232439,-76.49476624,Apartamento,4,6,96.81,2,3,3,378000000
1564437042-1150,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_sol-det-4750064.aspx,Cali,Zona Norte,villa del sol,3.482982397,-76.49478149,Casa,,4,82,1,3,4,240000000
1564442091-11883,https://www.fincaraiz.com.co/apartamento-en-venta/cali/puente_del_comercio-det-4582486.aspx,Cali,Zona Norte,puente del comercio,3.486948967,-76.49479675,Apartamento,5,3,58,,1,3,99000000
1564442091-12070,https://www.fincaraiz.com.co/apartamento-en-venta/cali/los_parques_barranquilla-det-4568865.aspx,Cali,Zona Norte,los parques barranquilla,3.47786808,-76.49479675,Apartamento,4,3,57,1,2,3,113000000
1564437042-373,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_prado-det-2919172.aspx,Cali,Zona Norte,villa del prado,3.466278553,-76.49482727,Casa,3,3,200,,3,3,235000000
1564437042-4583,https://www.fincaraiz.com.co/casa-en-venta/cali/base-det-4382268.aspx,Cali,Zona Oriente,la base ,3.450074911,-76.49487305,Casa,1,3,132,1,2,4,185000000
1564437042-3443,https://www.fincaraiz.com.co/casa-en-venta/cali/floralia-det-4600253.aspx,Cali,Zona Norte,floralia  ,3.496715307,-76.49488831,Casa,,2,56,1,4,6,190000000
1564437042-381,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_prado-det-3623846.aspx,Cali,Zona Norte,villa del prado,3.465888739,-76.49499512,Casa,3,3,180,,2,3,175000000
1564437042-942,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_sol-det-4581665.aspx,Cali,Zona Norte,villa del sol,3.483999968,-76.49500275,Casa,,4,73,1,3,4,223000000
1564437042-949,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_sol-det-4046691.aspx,Cali,Zona Norte,villa del sol,3.48300004,-76.49500275,Casa,,4,115,1,3,3,250000000
1564437042-1688,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_prado-det-4737464.aspx,Cali,Zona Norte,villa del prado,3.46600008,-76.49500275,Casa,2,3,90,,2,3,145000000
1564437042-2096,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_prado-det-4595020.aspx,Cali,Zona Norte,villa del prado,3.464999914,-76.49500275,Casa,2,3,70,,2,3,140000000
1564437042-4723,https://www.fincaraiz.com.co/casa-en-venta/cali/urbanizacion_flora-det-4070292.aspx,Cali,Zona Norte,urbanización la flora,3.467000008,-76.49500275,Casa,,5,99,1,3,3,350000000
1564437042-4418,https://www.fincaraiz.com.co/casa-en-venta/cali/pondaje-det-2992985.aspx,Cali,Zona Oriente,el pondaje ,3.430999994,-76.49500275,Casa,,2,200,,3,7,180000000
1564437042-5181,https://www.fincaraiz.com.co/casa-en-venta/cali/laureano_gomez-det-4087599.aspx,Cali,Zona Oriente,laureano gómez ,3.414000034,-76.49500275,Casa,2,1,315,,4,4,198000000
1564442091-10403,https://www.fincaraiz.com.co/apartamento-en-venta/cali/metropolitano_del_norte-det-4657840.aspx,Cali,Zona Norte,metropolitano del norte,3.484999895,-76.49500275,Apartamento,5,3,58,,2,3,125000000
1564442091-7535,https://www.fincaraiz.com.co/apartamento-en-venta/cali/los_parques_barranquilla-det-4759536.aspx,Cali,Zona Norte,los parques barranquilla,3.477999926,-76.49500275,Apartamento,,4,65,,1,3,120000000
1564442091-14173,https://www.fincaraiz.com.co/apartamento-en-venta/cali/flora-det-4208003.aspx,Cali,Zona Norte,la flora ,3.464999914,-76.49500275,Apartamento,,5,78,1,2,3,290000000
1564442091-9128,https://www.fincaraiz.com.co/apartamento-en-venta/cali/cristales-det-4771780.aspx,Cali,Zona Oeste,cristales  ,3.450999975,-76.49500275,Apartamento,,5,70,,1,2,165000000
1564442091-10930,https://www.fincaraiz.com.co/apartamento-en-venta/cali/brisas_los_alamos-det-4662321.aspx,Cali,Zona Norte,brisas de los,3.490999937,-76.49500275,Apartamento,3,3,55,,2,3,115000000
1564437042-3151,https://www.fincaraiz.com.co/casa-en-venta/cali/base-det-4627255.aspx,Cali,Zona Oriente,la base ,3.450494766,-76.49505615,Casa,,3,503,,4,6,399000000
1564437042-4359,https://www.fincaraiz.com.co/casa-en-venta/cali/flora-det-4515206.aspx,Cali,Zona Norte,la flora ,3.466542482,-76.49510193,Casa,2,5,500,2,2,4,780000000
1564442091-9970,https://www.fincaraiz.com.co/apartamento-en-venta/cali/villa_del_sol-det-4757272.aspx,Cali,Zona Norte,villa del sol,3.479067087,-76.49510193,Apartamento,4,3,62,1,2,3,140000000
1564442091-7210,https://www.fincaraiz.com.co/apartamento-en-venta/cali/metropolitano_del_norte-det-4731594.aspx,Cali,Zona Norte,metropolitano del norte,3.484796286,-76.49510193,Apartamento,4,3,58,1,2,3,115000000
